beta1,beta2,beta3,alpha1,alpha2,alpha3,actual_beta1,actual_beta2,actual_beta3,actual_alpha1,actual_alpha2,actual_alpha3,x,y,z
-14.093311896565352,-16.06748511757191,-16.394958091576324,3.9377958203484327,9.61209676910214,7.688927691006604,,,,,,,,,
-10.977491655368611,-16.800824554653808,-23.11949967864632,13.931711437764898,3.7234401138378472,3.238495800424744,,,,,,,,,
-5.410558600675021,-6.633874665908554,-10.867728214560994,13.177335120679452,9.731818259624076,16.534349300684084,,,,,,,,,
-11.441426378228972,-16.67162551168742,-21.89057275024133,14.857143122009647,22.086099099744665,24.43540318963114,,,,,,,,,
-6.41202050032526,-10.647686530722416,-16.722844701561236,23.78552845565625,4.092864556966699,24.7997376051088,,,,,,,,,
-9.63939116691623,-12.041954472993602,-13.200076779212791,5.959740718444708,5.113563929701777,20.229632114910427,,,,,,,,,
-1.72328160336901,-7.101635506806479,-10.009412862257244,19.02505690131935,10.234985773357502,4.867957002137151,,,,,,,,,
-5.855184267150536,-6.048701389100325,-7.493826989475347,3.1644611398900606,4.317576578875439,8.942618211282793,,,,,,,,,
-6.335254146018007,-11.468339958415852,-17.14092174794332,9.635331888944435,9.488119813675665,6.687739126074797,,,,,,,,,
-12.695316455669088,-16.412737279600243,-19.006445435168263,19.887857991035684,6.810754066655034,2.4639907526021845,,,,,,,,,
-7.135145729358767,-8.614190278538317,-14.51708215462023,4.997747040635503,3.844861606170308,2.768748393258784,,,,,,,,,
-14.709207652910695,-15.031141527918624,-15.522656134266526,2.845382278170097,23.164179790384285,4.161186465956295,,,,,,,,,
-7.226647978464129,-10.599347431274143,-12.48657938578052,17.291722328600162,15.269376555956477,3.676839817222501,,,,,,,,,
-13.4527934956338,-17.044217402231865,-20.51186639115051,1.9475652481382124,13.999482388891073,18.91203039691397,,,,,,,,,
-9.54973718321101,-14.26321133106461,-16.215359462984804,9.656867105617598,20.18917559244316,1.1591016526967306,,,,,,,,,
-0.8796603950043043,-2.75830033552558,-4.63510942114842,7.011009702966596,9.228116936011428,22.310325722362258,,,,,,,,,
-10.474706453675577,-12.289118646490389,-18.07149201018528,4.955522491949682,1.2056016559098868,6.866369206480155,,,,,,,,,
-12.250994665182594,-15.307422501795138,-18.60286201664288,9.27419874843911,19.89349111534844,23.41601241241889,,,,,,,,,
-4.843654385368271,-9.397351213358489,-11.909254320499802,15.282936873774704,18.77124875069949,8.639630382821165,,,,,,,,,
-12.11827683258586,-15.109218563880178,-21.15631056641373,16.432720985091787,1.990917874487266,1.3403595481622863,,,,,,,,,
-6.8454108791617045,-7.339073767874505,-7.6521671427646,6.070068063356295,13.796839945311236,13.342899824629876,,,,,,,,,
-4.137015320170756,-5.519648357473495,-11.713983960949156,0.8490779904091177,2.497866054327808,6.186729869843232,,,,,,,,,
-5.424531366637655,-10.036740334096734,-15.097416602778432,19.228254961546227,23.5220242561182,21.330229661646705,,,,,,,,,
-11.877075404113931,-14.99152055706304,-21.153983630063447,17.73300913959598,23.640800740237022,5.956578842722426,,,,,,,,,
-12.213148539553796,-14.802213696335867,-19.787521740138587,1.1158109941025185,18.572154193067703,15.28104041939709,,,,,,,,,
-8.094325197702464,-9.459441641049002,-9.674517041371764,15.855957918385991,22.953650547064456,6.602217032833892,,,,,,,,,
-12.8287765480733,-14.062232287281562,-18.84097278744264,18.14539565097647,8.059139590850545,17.434067712714214,,,,,,,,,
-11.359948510876327,-16.907317726801626,-20.20541531773536,14.97467598368199,5.425403853259666,7.866883017984001,,,,,,,,,
-1.7655995839923424,-6.26326220315913,-11.590411679172943,0.6042823043057693,14.806068111699386,6.016248318632721,,,,,,,,,
-8.362239731308875,-13.53405902686952,-15.14955736277656,5.159362239173331,6.477413514194415,16.47483086639502,,,,,,,,,
-0.8887382155376304,-1.5672817540068535,-3.208799037079823,0.0122930691729119,7.991381057914211,11.029080021569218,,,,,,,,,
-6.23234236003878,-12.119536955545623,-14.685770193235255,20.838151502907824,24.16094394334183,2.7395053151720687,,,,,,,,,
-9.086425522330885,-13.710523024387456,-13.922819337017833,9.779688117421824,0.3601531585958761,4.374754987280149,,,,,,,,,
-2.7432710995400136,-3.9243265870159343,-7.81945562018482,1.7579453352433516,10.672915294258251,0.9784170342315708,,,,,,,,,
-10.599678796638916,-13.685024502285424,-14.60610971981669,22.05019336057839,0.2852653872658745,3.481459525183611,,,,,,,,,
-11.15771540173868,-11.743357388172702,-14.524060673394407,2.204266885653387,24.301981833061163,20.59358978352364,,,,,,,,,
-8.607069719935849,-11.338579340561305,-12.7134200491955,24.216643602638907,12.096664090184056,22.90063892944209,,,,,,,,,
-3.253386191557235,-3.265849181059905,-5.4088517283106485,21.69474722483301,6.431180255208477,9.313498794297224,,,,,,,,,
-3.7914676517654415,-4.666153639673361,-5.0153183522187135,18.66279525270528,14.229427136230512,14.487024238813335,,,,,,,,,
-2.3225989675544056,-6.295669780567659,-7.403734971656042,5.1476455265702095,10.63954331235282,3.0939191162354125,,,,,,,,,
-14.128571261250118,-17.759073132466956,-21.38531666857657,4.506142378410054,2.516952601390689,11.56063382342028,,,,,,,,,
-10.669600107466488,-14.842460373606258,-16.821557720197017,6.266418891486573,24.06807495044397,6.05956267500377,,,,,,,,,
-11.334413669390283,-16.39632876941387,-19.03201179842019,13.456336857349353,2.5658065141923143,6.964398221957068,,,,,,,,,
-2.475805422274149,-6.2340948265743386,-9.350375965176148,15.836408543056388,9.288303699733412,7.076449802333138,,,,,,,,,
-4.518932159300087,-8.15474818083933,-13.79315488188644,15.103294674890696,4.873082834155436,22.842163024196427,,,,,,,,,
-0.6768652451194015,-6.454118359066601,-11.17516384612624,15.438462433728128,16.678864102235643,16.60689743290042,,,,,,,,,
-3.83084947974203,-6.706742322766956,-9.192635642377182,5.306922881821525,16.191630671829127,18.13235912997596,,,,,,,,,
-10.233621691635586,-12.913952697483047,-15.344554827264338,9.416631492227353,18.929944354518696,2.8835871102797244,,,,,,,,,
-13.364398333176602,-18.642363895443808,-23.51277035006992,18.77040403707795,14.475683761342044,22.90212673217986,,,,,,,,,
-11.590988201903269,-16.677634305347524,-21.902599937467443,3.523072811349324,15.411770734273686,10.96478742451859,,,,,,,,,
-10.526624657864147,-11.785438721836991,-15.62123188662494,18.99767833781932,17.589640834991044,19.38906468847153,,,,,,,,,
-11.329044391043732,-12.31338211140494,-13.233049734660248,18.513818897479013,12.56299561397055,21.83440748539467,,,,,,,,,
-6.696816340458625,-8.614295918566285,-13.660999539495078,21.62042109365636,6.374504684491276,9.106567243199128,,,,,,,,,
-7.873433337577534,-12.417413479150358,-15.995290179147888,12.430897319555363,7.459256470885162,9.583554480704716,,,,,,,,,
-10.826492334807885,-16.57516731627297,-22.052856889439376,3.267852765679781,17.004540311627267,3.6498044454725607,,,,,,,,,
-9.320516986117529,-15.186112002480984,-16.186819901665295,4.797285685252308,9.251860975515052,2.628069151120905,,,,,,,,,
-15.849228543967886,-20.66632425823309,-24.09663283733496,1.26024630134575,16.905734187464063,13.435254862728224,,,,,,,,,
-2.080135216993924,-5.804096359106058,-6.133304419423119,17.640188527351604,11.440273745851137,24.98992000036345,,,,,,,,,
-10.853931035928449,-13.239319274256392,-17.666701122113167,0.6638177254005297,18.46751877672404,15.030415527319594,,,,,,,,,
-13.72757074647904,-14.239389374952554,-16.423433278052897,23.212943433152617,9.581735506433022,18.986481689548263,,,,,,,,,
-7.696503523518844,-11.591041789845663,-12.53400914372845,15.040707615167896,19.039305153800075,9.18356383375143,,,,,,,,,
-0.7547228635750418,-3.821698776798856,-10.10059587649673,4.083028364567097,3.4697580763237026,6.397145255823294,,,,,,,,,
-13.902958256283746,-14.927517809031952,-15.56775934135919,15.193289686191608,17.201465829235616,12.18843679660636,,,,,,,,,
-4.844819423277922,-8.480398608373253,-9.605341151210244,19.443906627735345,21.896086034936296,19.272028045434304,,,,,,,,,
-6.47513951757421,-6.643014149956717,-9.66227159203858,10.70138618824981,13.983863095659189,13.505388936569076,,,,,,,,,
-11.6602336505454,-17.090139512048548,-18.551341597019302,10.374114002189176,23.81841762806613,15.2900776976815,,,,,,,,,
-4.064548265135175,-8.008135938283662,-13.847570627059453,24.77576301783372,21.16041875737525,0.9393993047524204,,,,,,,,,
-7.025548816243791,-10.78292615045045,-12.014536972089184,19.75738086606444,22.680337081926503,21.032279837214165,,,,,,,,,
-2.313599199386431,-2.711291185696413,-6.123056544781029,6.296574470965307,5.099761055092537,12.537565503790113,,,,,,,,,
-0.5482124229814396,-1.952940213194364,-4.982849136708176,11.34412201847698,9.31328660475496,10.920153893861992,,,,,,,,,
-9.510303626732616,-13.89290557050639,-18.727208556904014,5.444746010652953,10.31037383373539,19.90290254040972,,,,,,,,,
-14.367167514758023,-17.3383414164667,-17.691006801849486,4.459789935763678,24.735189833988745,0.5374478234098689,,,,,,,,,
-13.230814499004277,-15.925618763451258,-18.322273710494088,19.23774775453191,12.96964002297419,22.182208463256817,,,,,,,,,
-13.66514683328203,-14.334885011079828,-15.42578010819924,4.6346857315446055,11.302010108536836,10.88873923908559,,,,,,,,,
-3.586966345899743,-6.056908400088556,-12.190905629762714,0.7632914020553014,5.844996768381926,2.375126649313629,,,,,,,,,
-8.50410607233707,-11.343269944204874,-13.4464236295075,7.675637277685898,17.030177148782705,24.583704308976586,,,,,,,,,
-10.904686038940286,-11.090747223673503,-17.102792679437712,7.647028066793892,14.204855706216822,6.641789947121399,,,,,,,,,
-5.918009936012693,-8.94337554449331,-11.666391579207671,0.4583884197736857,9.01691975002113,4.82870747575719,,,,,,,,,
-12.868700822363651,-17.538372476849005,-22.168534484784765,17.44524960649159,13.55887812668285,5.824979241548854,,,,,,,,,
-1.36698114163441,-3.616385633548012,-4.3252423498795975,13.36093335082936,7.809809006540245,15.999307205364923,,,,,,,,,
-8.783155343366014,-13.40955668000944,-13.946320506679282,2.424188831993245,17.996262573535947,2.730700190966662,,,,,,,,,
-11.617449600036878,-16.164028869945,-22.09052631590212,4.108095164586278,0.698951837605255,8.78025175769546,,,,,,,,,
-3.7153379498125183,-4.006447424927803,-9.024918978402685,2.6183459524615738,15.388174922681806,0.8807764745976245,,,,,,,,,
-1.316515588722618,-2.96439288373028,-3.537914638858452,14.62651641601057,0.7938156022742886,13.815244961443158,,,,,,,,,
-7.123888710761987,-7.173526409061154,-9.60579488557632,4.735148337114365,6.471403071285067,16.01622315275306,,,,,,,,,
-0.9763108029434644,-4.733807081974624,-5.544872898677072,15.647480519815565,9.15961324203692,2.918779659189485,,,,,,,,,
-5.212953253141011,-5.725683027946011,-8.60403915321704,13.068591609254936,20.857943798584163,14.802521956048595,,,,,,,,,
-0.2208607936456914,-5.7667477855910505,-6.544582339082833,17.643924172155398,3.82716236409598,23.644004897725694,,,,,,,,,
-4.2214424613530745,-6.32185324848609,-10.527593263140345,11.176043624860185,19.11397655955616,1.1516238532759455,,,,,,,,,
-7.0861746010988345,-7.154759739234628,-11.053643284208938,7.013294475825783,8.352523398074988,7.970098704525778,,,,,,,,,
-11.297308646462538,-13.662365405204106,-15.73415314200384,18.83380889156569,13.237922552230442,13.326192870321323,,,,,,,,,
-10.593581679082783,-15.45752870296976,-20.259587686717225,13.886273952558732,7.057800036414008,2.841271591057391,,,,,,,,,
-0.8742180552046932,-3.995695955556716,-9.604695319971796,13.353731967227048,7.10244349888842,22.393655189319603,,,,,,,,,
-12.536288674235571,-16.93814115477588,-20.06212894394781,22.681686458033703,17.097338720451344,4.281648559203712,,,,,,,,,
-9.51478999066568,-10.334918315893365,-14.519420614755612,2.897699195119262,4.536245729548034,0.8058858458717594,,,,,,,,,
-12.670954144148936,-16.294740864111787,-17.572529669837085,7.810109990086204,16.75895293838505,1.0206958273217004,,,,,,,,,
-5.5259066969193,-10.264219671139562,-10.3194051048313,3.9956174352473655,21.324039538086502,11.039161282102976,,,,,,,,,
-12.71035262809574,-16.922653617763515,-17.317622559200878,9.458391592398186,12.391191170556851,11.135552989708158,,,,,,,,,
-5.6995130303654165,-9.839823556255318,-16.223762463745814,23.03604709999646,18.932454391608346,0.9114828768756263,,,,,,,,,
-13.13058578047083,-13.977864523501712,-16.82208397399657,24.61071460574364,14.014384346069304,1.0571771202844118,,,,,,,,,
-2.792295739097828,-4.278039343609855,-7.452837128706959,1.7126284886633767,5.763060487833726,9.0258759704706,,,,,,,,,
-4.065445809199535,-9.79759412874527,-16.137296838979914,20.25576734765309,19.857864497835617,3.469872963003508,,,,,,,,,
-12.558685993586511,-13.114805495806054,-16.58351680649482,21.429762322841764,16.31447029489357,13.76907483799504,,,,,,,,,
-15.241996843652776,-19.157277946256173,-23.14098062946412,3.374929460327957,18.05797406860317,19.292527246261464,,,,,,,,,
-11.211273864191783,-15.050743788683528,-19.94971833895601,17.045765419400563,24.858157290656266,12.723372079532018,,,,,,,,,
-13.717710759358738,-18.273089542750395,-18.79161583613407,1.9471968529654715,1.829472162705741,3.499766457806038,,,,,,,,,
-9.891901280861989,-12.303442522271542,-14.126617459639364,24.23612078202819,2.1159885906724853,23.127828896632007,,,,,,,,,
-14.418995836434776,-20.135648341725087,-25.735557591938232,12.375748371467711,11.230262583761842,13.779026588593917,,,,,,,,,
-6.863790766996464,-7.695850575942563,-11.354272164192665,17.775361727432337,4.975643547512658,23.26761183365079,,,,,,,,,
-10.25711407883592,-10.70449667747613,-15.521163369284167,12.77634935565638,4.092292851762171,22.529351877261497,,,,,,,,,
-7.621941638261717,-9.809865073608128,-10.27841643156703,12.107213950831175,10.826649092904614,12.30908390200254,,,,,,,,,
-0.4962020701365581,-4.992284250768291,-10.181927475104514,7.067064566688873,13.298664302958922,24.076474937539675,,,,,,,,,
-2.645035886747792,-4.051951397964032,-7.1890225369504375,7.010979380774701,1.2672932279500913,13.669493519540469,,,,,,,,,
-13.685088599906504,-15.95077017430963,-20.9504457814053,21.7931931108184,24.02548297328889,3.30712200915835,,,,,,,,,
-3.504077685538956,-5.212514531242568,-9.800419496397897,4.56283368224284,4.913960600960177,16.347294187703366,,,,,,,,,
-11.118091490603284,-16.99126440700238,-18.49302386439828,2.030610027550543,14.277831005509256,15.255250423661938,,,,,,,,,
-0.2601202262134556,-0.8569031329389241,-2.351052092639139,13.362833694906362,17.14057935224212,12.93765357223431,,,,,,,,,
-10.303122348234954,-12.835777607853638,-15.997330478178217,9.179133881749712,12.883769571977249,22.947320979523,,,,,,,,,
-12.9376531977415,-13.589740561484891,-18.629802245806708,1.2715792708767306,11.380928222136127,22.18093061619463,,,,,,,,,
-12.748046491483608,-13.27255782654198,-16.09500684561152,14.97979377514526,18.3358527589674,12.494563828667008,,,,,,,,,
-5.6046632709097945,-7.096520925633358,-12.850462554271994,25.09282372124285,24.49185040808505,22.93864895783741,,,,,,,,,
-6.601652490327114,-11.481412420318144,-15.697938302754626,1.6877809047715595,10.577184460005007,0.2549132474790289,,,,,,,,,
-11.860029897876853,-12.07400204799976,-14.909615114996823,4.017694563566548,10.059566311322994,22.320814747260748,,,,,,,,,
-12.060269278672612,-16.12964664058261,-16.266942647672078,9.96686347774104,24.268820168061595,10.580815877850483,,,,,,,,,
-13.118087533331664,-18.679849527412227,-19.698807810617826,15.911488297872271,8.963546877884031,22.236539326682745,,,,,,,,,
-0.6689904586568431,-2.421277757705582,-3.04115013156256,15.861707537257503,18.64299490767526,20.226498836706764,,,,,,,,,
-10.99058739710415,-11.204447425410294,-15.244296645721706,1.604613105816729,13.280776719283809,5.330979704292581,,,,,,,,,
-9.883432217107924,-10.666493434090617,-11.049693980446223,3.4298621351623804,7.734610987138963,21.70413549572727,,,,,,,,,
-11.63499672951908,-14.372052618227764,-19.19735919524687,9.310805428669385,7.250861602261904,0.4377929155525829,,,,,,,,,
-1.9273001728837384,-7.482618191121578,-11.00725780985217,16.484733561330295,22.722838797008112,11.250877815764344,,,,,,,,,
-9.16672046630956,-13.533935468313278,-19.265716402108723,7.9894880807883535,2.51953709797398,5.680226183762963,,,,,,,,,
-5.820869339649292,-7.328105338089133,-13.655419783232746,14.049231984592083,14.921910415659928,15.724847134134166,,,,,,,,,
-0.3475236337948839,-1.556201456912461,-1.792829414199107,20.98897107131041,10.13910315272182,23.232039651029226,,,,,,,,,
-0.389877929490078,-1.3117121099900249,-1.5754440217020953,14.503370906481011,19.69739825745757,2.1215269435298607,,,,,,,,,
-9.661846772187582,-15.41130620182822,-19.825978697841336,24.419335423962,8.437501457110876,6.494696318845221,,,,,,,,,
-10.731652843335215,-16.621410286166324,-20.93080093308947,20.350938245206013,15.373813002524656,23.727419435255733,,,,,,,,,
-12.25985528489507,-12.429178865962207,-17.245542278866264,13.889477260609508,19.251916252624884,19.251206753122844,,,,,,,,,
-3.1146363266549564,-6.114405736177158,-10.118493236821529,9.53276773780933,22.629631375165893,19.362863831070364,,,,,,,,,
-5.829309542368767,-7.341933791390339,-13.72111674629016,22.89006319640568,16.915229851359214,8.568295736932322,,,,,,,,,
-7.25140696544983,-10.14193321874311,-13.762873168936895,19.6065947002337,6.089402776096334,16.7171330643433,,,,,,,,,
-0.8383349820923307,-2.12001696818489,-4.225195768553534,6.167193415101082,7.990330825092558,6.052262818077382,,,,,,,,,
-13.2995570118552,-15.035913534613568,-18.790803628986183,9.1720772234247,8.206300688479667,13.767036032630251,,,,,,,,,
-5.462617766561111,-7.633850373257868,-10.49684461595358,16.26444745501232,12.276151380490292,12.13949781987618,,,,,,,,,
-12.18383600896104,-13.208765490371892,-13.280092741139493,6.457135541909502,23.074289560456,17.269694877868613,,,,,,,,,
-13.49737856149152,-19.159249589112964,-23.49708160753064,12.618192397724696,10.135704127800718,13.411969087522008,,,,,,,,,
-6.797940600140437,-7.855253385372625,-11.718557185468429,20.400178350394043,22.911666910502856,0.7012386718090698,,,,,,,,,
-1.4175650963787856,-2.276654089099688,-2.510534916869472,18.119328150544643,20.43453348612651,2.6894386766723426,,,,,,,,,
-2.092541237806284,-3.6264010957299058,-5.1171467601388345,14.354302056059364,16.17975163422174,6.322595765279503,,,,,,,,,
-14.088198974893254,-18.014879649632043,-21.227326402374093,23.54337828278584,21.98661230171541,14.53079658846063,,,,,,,,,
-2.459706879611179,-5.168918293440615,-7.085742762675364,2.0750437239438404,6.365098162430302,18.63031718620252,,,,,,,,,
-3.751811202483117,-7.879249774883194,-9.871365374416458,5.395549212255326,5.492346893053192,20.44489793227741,,,,,,,,,
-0.3528965306404927,-3.001303035546413,-5.689746774789008,12.595726883907531,4.113621060270806,10.913028195258336,,,,,,,,,
-9.20937514820347,-12.670322496894451,-18.38399506194691,15.515376960428584,18.98143274938681,6.061328574172746,,,,,,,,,
-0.8045842358864874,-4.889143918384926,-7.770395766047127,19.58552975768603,6.186046358945262,23.988817567471287,,,,,,,,,
-14.94868093062073,-20.16503677632516,-26.477750888668623,19.190704120412708,24.371149318156704,7.430860369554332,,,,,,,,,
-1.203428735465799,-3.333647022536831,-4.1674788814099735,2.1906634736837627,12.17621486998966,5.282706163259628,,,,,,,,,
-8.952069063369489,-9.953658300205449,-11.46584232578926,3.979048069762413,11.53269128053322,13.2777772100699,,,,,,,,,
-4.151851746689722,-5.755924535569855,-11.439095613726831,7.52816804790723,8.55146004450552,19.52006972832501,,,,,,,,,
-5.757260923238148,-10.916435684579106,-16.336119127081954,18.13842288420779,9.316923638399306,16.629973463148552,,,,,,,,,
-6.684445440536047,-9.9416715796862,-10.357210340914142,2.796404542280939,8.75795638114741,4.404455744829824,,,,,,,,,
-10.211107070597484,-15.42516655517018,-19.72627455888383,7.648404664802264,14.696095619457004,12.857662110181456,,,,,,,,,
-10.343244719905409,-13.430315332748762,-19.38717329853128,2.2068957293419498,1.418680562518908,9.329563777438592,,,,,,,,,
-2.9563876097561863,-7.624297932575493,-9.503929480541446,23.354581303024275,0.6769500415943841,21.59578348259973,,,,,,,,,
-2.5361113100533856,-8.421544691212363,-12.137509661137344,3.201007094663353,17.584446030921114,13.396595727402472,,,,,,,,,
-10.718879372343944,-15.251237750371509,-19.65206600597336,4.205333304029999,16.04832113190558,7.699679602522843,,,,,,,,,
-12.022527496445166,-14.453470139066624,-15.527223494402657,22.816224103921908,18.9520259686776,18.97367784582233,,,,,,,,,
-6.727740118839138,-8.006684599526144,-9.024136864882186,22.62474348276876,10.645899717479177,23.15656567369632,,,,,,,,,
-0.7177661868446297,-2.1895256537392136,-4.513955293632102,21.196894072318987,6.1605680325464585,17.225988564349144,,,,,,,,,
-5.840038825390341,-10.621373672069078,-14.356186551922464,7.956738214587117,19.385692874968587,23.44096535103652,,,,,,,,,
-13.161742738040292,-17.123884959573303,-23.018491061869057,16.319483907070957,6.843299488902139,9.23324996941108,,,,,,,,,
-13.102419535097662,-17.567532448209025,-19.665074969780115,14.913912653783951,20.20104158123838,16.805364177264888,,,,,,,,,
-5.726559473572696,-8.83220208198299,-10.799346007857796,6.3810965384276255,7.555961715322746,7.156570452993574,,,,,,,,,
-12.766072244044071,-14.73091644044659,-16.966831472525445,6.322730686926009,6.277066376825744,14.64320039002733,,,,,,,,,
-14.272981456305988,-18.01880444154632,-18.95982366729419,0.5548218457107994,19.44399985439861,10.436327883902049,,,,,,,,,
-14.74358823923838,-17.141498595948107,-20.351212583760592,4.042527528589654,19.898716577674524,23.654976344241657,,,,,,,,,
-11.02759290991264,-16.995744177320297,-20.86387049318255,1.0863119504006744,14.9421351305128,3.668057887951158,,,,,,,,,
-12.838016001342082,-16.39208794071572,-19.872486357133344,13.513712375794931,4.392697694466131,22.15231057856878,,,,,,,,,
-8.840020717033783,-9.605296415895657,-15.03561109907262,22.38307911330192,18.125254348102743,23.865123198816576,,,,,,,,,
-6.808548523236659,-10.225294416708676,-10.888832381495828,12.683780125826033,15.795888565894478,12.97501748956964,,,,,,,,,
-12.777375229914869,-14.241522800913526,-17.176053611048296,8.60524428116576,15.118630766636658,19.840498127967937,,,,,,,,,
-9.636493676253256,-11.710857366971895,-15.771356020572702,7.387352366635223,6.178168708845553,7.213596651667077,,,,,,,,,
-7.263306489850306,-11.975751225682878,-16.391418829065415,15.979083213095748,9.971731756926962,21.738996367544665,,,,,,,,,
-9.23678274537446,-13.39483133159307,-17.730383486349215,3.095202147044588,6.611356009519395,21.9305546959413,,,,,,,,,
-12.64657410280378,-18.11663979543191,-20.812694345573384,15.68517416019317,8.525881273137895,16.153177143069826,,,,,,,,,
-11.624714118951385,-12.062183936665374,-15.484219725397232,11.129416114052068,9.81750878670942,20.70228685804031,,,,,,,,,
-15.789027341957857,-19.7691628826272,-21.496654755777488,16.378379971386096,8.119190839811468,13.131264979360465,,,,,,,,,
-12.335105888370968,-16.117481291590444,-19.01395910102412,5.202288532186699,21.28826825864964,22.48217816585743,,,,,,,,,
-1.384437539902617,-4.753989190285751,-7.8052695128290335,6.092939904160099,0.822857645305516,19.37330476299025,,,,,,,,,
-4.448822812626176,-8.170626173935187,-11.159710814530373,6.908737932505485,4.955841945297725,14.016255224546422,,,,,,,,,
-5.298855359137759,-6.203534912430912,-10.783233246476076,21.268737998392965,12.74483243753263,8.437119619691543,,,,,,,,,
-7.7711401775923665,-10.373052845260313,-12.28426669488968,19.807123406880795,6.203954940109115,17.21471933426312,,,,,,,,,
-8.2820212742953,-10.87008282106757,-12.92939570807451,14.08792698869452,22.112272128163657,14.419178190605306,,,,,,,,,
-8.011707148466105,-9.743379951335,-14.667248644912702,4.506281704618759,4.038781341078391,24.152237172137227,,,,,,,,,
-8.510201317898314,-9.842677133569463,-10.032325689297991,4.497996045724055,5.874470393265869,22.140807245013704,,,,,,,,,
-5.86241591470462,-8.030871031768932,-13.090868718693212,9.241206401845862,24.86316446674414,3.1167744558346104,,,,,,,,,
-10.01889890071856,-15.686489154931806,-20.320495528606976,23.853367762346963,12.046598199013353,11.26903396188031,,,,,,,,,
-11.04091144312477,-11.256322655756149,-16.68410650719638,3.542081842534789,23.38121384917352,24.188815411070564,,,,,,,,,
-0.5640129602446695,-1.884251270593917,-6.175195547925109,22.027727476597185,5.395686841668041,10.844720630096344,,,,,,,,,
-2.912623831017937,-3.4105553147286765,-9.76021995261232,19.79306676375445,12.539693149688102,6.385891259212377,,,,,,,,,
-3.293523603158418,-6.233637917927928,-6.249726754554998,19.807260754348377,6.071863886775505,3.862625476740324,,,,,,,,,
-9.951456169500288,-13.453829163650546,-17.64907893458849,16.114969945460164,17.261216787135435,2.9676670184563934,,,,,,,,,
-1.7603573953180405,-7.6728869133727375,-10.174445661743414,0.2295779638142635,1.4311024952855491,15.885924777904464,,,,,,,,,
-14.548772524440508,-15.227572973794576,-21.317267578214288,0.1256335851531951,1.290437053697198,15.917514005040957,,,,,,,,,
-1.6402488037402154,-4.484703075791497,-9.271718822883123,0.8268267915098972,21.382110997417243,8.545618254395372,,,,,,,,,
-10.441176201965586,-15.640107886936288,-20.03693261092905,6.110882123821791,5.045849244173833,5.203543298785228,,,,,,,,,
-15.979189119492448,-19.90930762809641,-24.424484813675942,22.33418781190909,7.086462914886735,15.340979897090204,,,,,,,,,
-9.111642870474682,-11.512112911501188,-16.26255323558505,9.168368900624325,22.816909799146483,7.1515648593393895,,,,,,,,,
-13.99031789366236,-17.489611075984854,-18.176337053936383,17.54772497030896,21.05175597816708,13.633248520622049,,,,,,,,,
-6.596817202251536,-10.74418157765712,-15.628866779759027,20.45265920243688,19.99938477927878,14.648950658778064,,,,,,,,,
-7.012845290463201,-11.623632141816216,-11.799671071451776,10.744946945765452,15.678421334136804,24.22355254938152,,,,,,,,,
-12.664638925300183,-14.766042545270729,-17.71984611971969,14.03962038190765,9.85703075410146,18.313572190465205,,,,,,,,,
-10.206611238813478,-11.14209241770012,-14.715658841085366,1.5252168457106563,7.2497929482162595,10.500135107018554,,,,,,,,,
-12.09477221217489,-15.057144301632745,-17.719278552247804,0.3457512674966729,4.586523123133126,6.164880806116922,,,,,,,,,
-10.727213805673925,-12.89449144578536,-13.45220367327562,0.5197925837055483,24.85139987289924,1.4281490635022145,,,,,,,,,
-0.8090167877757501,-5.704473466407984,-7.595714081940084,1.6214723211973114,2.1759326007041264,17.253982469358025,,,,,,,,,
-3.3871558414894025,-8.78311445515726,-13.517576064384636,3.164232092566343,5.55188845185528,16.370327501133044,,,,,,,,,
-3.5713297365010384,-9.17851897112686,-9.807028915175753,9.087190038667336,2.086893249893836,18.1184939107047,,,,,,,,,
-0.3338950982362316,-2.292754906127382,-5.981649731355742,10.20363110490279,15.827822082874642,24.456495676529848,,,,,,,,,
-3.601687303789108,-7.583068516708974,-10.113173457074668,24.125338221802927,22.6284365147254,13.066641388092876,,,,,,,,,
-0.4785185474712872,-2.670974993064009,-3.743552725859964,22.06376148158093,6.983478329164879,6.3867846817026095,,,,,,,,,
-4.080030983873659,-4.636884912034104,-9.15411359586628,0.0088532734487503,17.30121827387849,5.125239198387856,,,,,,,,,
-4.383556549990953,-6.270951698874349,-11.597353740315874,2.7652932013907696,19.07387671726942,8.654220661399135,,,,,,,,,
-12.3793586248743,-16.03484566378018,-22.01785366292912,21.97522169531001,1.0578516547047478,17.551403171783125,,,,,,,,,
-15.656192721705686,-20.30703039287245,-23.80827114641156,1.3986066519366176,11.50265044926738,15.056845987409186,,,,,,,,,
-4.650037560134196,-7.478144424579654,-11.317195391102851,6.516023636551586,19.808786492367407,7.851729763911635,,,,,,,,,
-5.14855101553157,-7.652082724471102,-13.014514861404887,9.281562777489032,11.97028691184972,2.305342640536379,,,,,,,,,
-14.524928430162245,-16.81872023116673,-17.976494151924186,8.747823353011476,18.52774890399882,22.401737297986017,,,,,,,,,
-0.482830193792978,-3.6790004138322736,-6.3131457738739565,10.055006584214606,23.370395815222608,3.514485118785882,,,,,,,,,
-13.195542076232648,-15.129495424593948,-20.558205622948662,16.22349799016634,23.281786088923347,16.794709007351234,,,,,,,,,
